Ticker,Company Name,Industry,Sector,Year, Market Cap , Tangible Book Value , Goodwill , Other Intangible Assets ,Multiplier,Data Value ,Data Value as % of Market Cap
ECL,Ecolab Inc.,Specialty Chemicals,Basic Materials,2023,55433964682,-3569500000,8148200000,3493500000,0.1625,11479839261,0.2071
ECL,Ecolab Inc.,Specialty Chemicals,Basic Materials,2022,40567036854,-4434800000,8012700000,3680700000,0.1625,9212975989,0.2271
ECL,Ecolab Inc.,Specialty Chemicals,Basic Materials,2021,63702209044,-5034900000,8063900000,4224100000,0.1625,13166580220,0.2067
ECL,Ecolab Inc.,Specialty Chemicals,Basic Materials,2020,58185059534,,,,0.1625,9455072174,0.1625
EIX,Edison International,Utilities - Regulated Electric,Utilities,2024,30421539698,17740000000,,,0.1625,2060750201,0.0677
EIX,Edison International,Utilities - Regulated Electric,Utilities,2023,26437859634,17944000000,,,0.1625,1380252191,0.0522
EIX,Edison International,Utilities - Regulated Electric,Utilities,2022,22857822599,17522000000,,,0.1625,867071172.3,0.0379
EIX,Edison International,Utilities - Regulated Electric,Utilities,2021,22813925683,17789000000,,,0.1625,816550423.5,0.0358
EIX,Edison International,Utilities - Regulated Electric,Utilities,2020,19940512575,,,,0.1625,3240333293,0.1625
EW,Edwards Lifesciences Corporation,Medical Devices,Healthcare,2024,43574314688,7109600000,1776700000,1176600000,0.1625,6405427387,0.147
EW,Edwards Lifesciences Corporation,Medical Devices,Healthcare,2023,44155048504,5174900000,1145100000,399400000,0.1625,6585255382,0.1491
EW,Edwards Lifesciences Corporation,Medical Devices,Healthcare,2022,43664130277,4357200000,1164300000,285200000,0.1625,6622919920,0.1517
EW,Edwards Lifesciences Corporation,Medical Devices,Healthcare,2021,75899623456,4344400000,1167900000,323600000,0.1625,11870092562,0.1564
EA,Electronic Arts Inc.,Electronic Gaming & Multimedia,Communication Services,2024,34182739641,1734000000,5379000000,400000000,0.1625,6212007692,0.1817
EA,Electronic Arts Inc.,Electronic Gaming & Multimedia,Communication Services,2023,31001996176,1295000000,5380000000,618000000,0.1625,5802061879,0.1872
EA,Electronic Arts Inc.,Electronic Gaming & Multimedia,Communication Services,2022,32635237797,1276000000,5387000000,962000000,0.1625,6127588642,0.1878
EA,Electronic Arts Inc.,Electronic Gaming & Multimedia,Communication Services,2021,34440766527,4663000000,2868000000,309000000,0.1625,5355149561,0.1555
EA,Electronic Arts Inc.,Electronic Gaming & Multimedia,Communication Services,2020,25245637175,,,,0.1625,4102416041,0.1625
ELV,"Elevance Health, Inc.",Healthcare Plans,Healthcare,2024,83762140479,1055000000,28277000000,12094000000,0.1625,20000197828,0.2388
ELV,"Elevance Health, Inc.",Healthcare Plans,Healthcare,2023,1.06E+11,3815000000,25317000000,10273000000,0.1625,22364171369,0.2113
ELV,"Elevance Health, Inc.",Healthcare Plans,Healthcare,2022,1.12E+11,1632000000,24383000000,10315000000,0.1625,23535046198,0.2106
ELV,"Elevance Health, Inc.",Healthcare Plans,Healthcare,2021,1.01E+11,1285000000,24228000000,10615000000,0.1625,21895778904,0.2164
ELV,"Elevance Health, Inc.",Healthcare Plans,Healthcare,2020,68184999000,,,,0.1625,11080062338,0.1625
EMR,Emerson Electric Co.,Specialty Industrial Machinery,Industrials,2024,61003811841,-994000000,18067000000,10436000000,0.1625,14706381924,0.2411
EMR,Emerson Electric Co.,Specialty Industrial Machinery,Industrials,2023,52687214034,5855000000,14480000000,6263000000,0.1625,10980972281,0.2084
EMR,Emerson Electric Co.,Specialty Industrial Machinery,Industrials,2022,39939575702,-4202000000,13946000000,6572000000,0.1625,10507181052,0.2631
EMR,Emerson Electric Co.,Specialty Industrial Machinery,Industrials,2021,49790756913,-677000000,7723000000,2877000000,0.1625,9923510498,0.1993
EMR,Emerson Electric Co.,Specialty Industrial Machinery,Industrials,2020,33296065402,,,,0.1625,5410610628,0.1625
ENPH,"Enphase Energy, Inc.",Solar,Technology,2024,9439000414,579047000,211571000,42398000,0.1625,1481012392,0.1569
ENPH,"Enphase Energy, Inc.",Solar,Technology,2023,17256050879,700526000,214562000,68536000,0.1625,2736276218,0.1586
ENPH,"Enphase Energy, Inc.",Solar,Technology,2022,34824859445,512473000,213559000,99541000,0.1625,5626641547,0.1616
ENPH,"Enphase Energy, Inc.",Solar,Technology,2021,24469853853,151156000,181254000,97758000,0.1625,3997127851,0.1633
ENPH,"Enphase Energy, Inc.",Solar,Technology,2020,22952720335,,,,0.1625,3729817054,0.1625
ETR,Entergy Corporation,Utilities - Regulated Electric,Utilities,2024,32453957207,14817359000,367625000,,0.1625,2925686271,0.0901
ETR,Entergy Corporation,Utilities - Regulated Electric,Utilities,2023,20474348961,14369007000,374099000,,0.1625,1052909156,0.0514
ETR,Entergy Corporation,Utilities - Regulated Electric,Utilities,2022,20917797575,12687720000,377172000,,0.1625,1398678056,0.0669
ETR,Entergy Corporation,Utilities - Regulated Electric,Utilities,2021,19723260290,11293222000,377172000,,0.1625,1431171672,0.0726
ETR,Entergy Corporation,Utilities - Regulated Electric,Utilities,2020,16012158270,,,,0.1625,2601975719,0.1625
EOG,"EOG Resources, Inc.",Oil & Gas E&P,Energy,2024,67399610371,29351000000,,,0.1625,6182899185,0.0917
EOG,"EOG Resources, Inc.",Oil & Gas E&P,Energy,2023,65540689052,28090000000,,,0.1625,6085736971,0.0929
EOG,"EOG Resources, Inc.",Oil & Gas E&P,Energy,2022,65069746124,24779000000,,,0.1625,6547246245,0.1006
EOG,"EOG Resources, Inc.",Oil & Gas E&P,Energy,2021,42971448352,22180000000,,,0.1625,3378610357,0.0786
EOG,"EOG Resources, Inc.",Oil & Gas E&P,Energy,2020,22166023258,,,,0.1625,3601978779,0.1625
EPAM,"EPAM Systems, Inc.",Information Technology Services,Technology,2024,13350025229,2013158000,1181575000,436418000,0.45,5829687103,0.4367
EPAM,"EPAM Systems, Inc.",Information Technology Services,Technology,2023,16756065008,2837893000,562459000,71118000,0.45,6548287054,0.3908
EPAM,"EPAM Systems, Inc.",Information Technology Services,Technology,2022,18582402901,2396286000,529072000,77652000,0.45,7556778405,0.4067
EPAM,"EPAM Systems, Inc.",Information Technology Services,Technology,2021,37867483310,1863971000,530723000,101143000,0.45,16485920239,0.4354
EPAM,"EPAM Systems, Inc.",Information Technology Services,Technology,2020,20141459580,,,,0.45,9063656811,0.45
EQT,EQT Corporation,Oil & Gas E&P,Energy,2024,27358327314,21983398000,2079481000,215257000,0.1625,1246320939,0.0456
EQT,EQT Corporation,Oil & Gas E&P,Energy,2023,22730972331,14758222000, -   ,22595000,0.1625,1299243616,0.0572
EQT,EQT Corporation,Oil & Gas E&P,Energy,2022,19429413483,,,,0.1625,3157279691,0.1625
EQT,EQT Corporation,Oil & Gas E&P,Energy,2021,12665593724,,,,0.1625,2058158980,0.1625
EQT,EQT Corporation,Oil & Gas E&P,Energy,2020,7267366249,,,,0.1625,1180947015,0.1625
EFX,Equifax Inc.,Consulting Services,Industrials,2024,31561986241,-3243900000,6547800000,1615700000,0.1625,6982525264,0.2212
EFX,Equifax Inc.,Consulting Services,Industrials,2023,29926069952,-4096000000,6829900000,1953600000,0.1625,6955905117,0.2324
EFX,Equifax Inc.,Consulting Services,Industrials,2022,23999589913,-4323900000,6383900000,1913300000,0.1625,5950862111,0.248
EFX,Equifax Inc.,Consulting Services,Industrials,2021,35211984663,-4649800000,6258100000,1992900000,0.1625,7818327508,0.222
EFX,Equifax Inc.,Consulting Services,Industrials,2020,23032868416,,,,0.1625,3742841118,0.1625
EQIX,"Equinix, Inc.",REIT - Specialty,Real Estate,2024,91568629543,6631000000,5504000000,1417000000,0.1625,14927027301,0.163
EQIX,"Equinix, Inc.",REIT - Specialty,Real Estate,2023,76358998440,5072000000,5737000000,1705000000,0.1625,12793462247,0.1675
EQIX,"Equinix, Inc.",REIT - Specialty,Real Estate,2022,61568279187,3953966000,5654217000,1897649000,0.1625,10589504118,0.172
EQIX,"Equinix, Inc.",REIT - Specialty,Real Estate,2021,76441636608,3574426000,5372071000,1935267000,0.1625,13028364149,0.1704
EQIX,"Equinix, Inc.",REIT - Specialty,Real Estate,2020,63434508008,,,,0.1625,10308107551,0.1625
EQR,Equity Residential,REIT - Residential,Real Estate,2024,26904732852,11584347000,,,0.1625,2489562701,0.0925
EQR,Equity Residential,REIT - Residential,Real Estate,2023,22362939222,11578376000,,,0.1625,1752491524,0.0784
EQR,Equity Residential,REIT - Residential,Real Estate,2022,20616770829,11700952000,,,0.1625,1448820560,0.0703
EQR,Equity Residential,REIT - Residential,Real Estate,2021,30448788818,11686185000,,,0.1625,3048923120,0.1001
EQR,Equity Residential,REIT - Residential,Real Estate,2020,19098557090,,,,0.1625,3103515527,0.1625
ERIE,Erie Indemnity Company,Insurance Brokers,Financial Services,2024,19113647383,1987258000,,,0.1625,2783038275,0.1456
ERIE,Erie Indemnity Company,Insurance Brokers,Financial Services,2023,15149860282,1662835000,,,0.1625,2191641608,0.1447
ERIE,Erie Indemnity Company,Insurance Brokers,Financial Services,2022,11253227208,1448408000,,,0.1625,1593283121,0.1416
ERIE,Erie Indemnity Company,Insurance Brokers,Financial Services,2021,8413585724,1342478000,,,0.1625,1149055005,0.1366
ERIE,Erie Indemnity Company,Insurance Brokers,Financial Services,2020,10413596186,,,,0.1625,1692209380,0.1625
ESS,"Essex Property Trust, Inc.",REIT - Residential,Real Estate,2024,18164998552,5751239000,,,0.1625,2017235927,0.1111
ESS,"Essex Property Trust, Inc.",REIT - Residential,Real Estate,2023,15300156176,5626183000,,,0.1625,1572020641,0.1027
ESS,"Essex Property Trust, Inc.",REIT - Residential,Real Estate,2022,12558326575,5922266000,,,0.1625,1078359843,0.0859
ESS,"Essex Property Trust, Inc.",REIT - Residential,Real Estate,2021,20175196487,6211174000,,,0.1625,2269153654,0.1125
ESS,"Essex Property Trust, Inc.",REIT - Residential,Real Estate,2020,13112513413,,,,0.1625,2130783430,0.1625
EL,The EstǸe Lauder Companies Inc.,Household & Personal Products,Consumer Defensive,2024,25066728209,131000000,2143000000,3040000000,0.1625,4894293334,0.1953
EL,The EstǸe Lauder Companies Inc.,Household & Personal Products,Consumer Defensive,2023,44091455609,815000000,2486000000,3116000000,0.1625,7942749036,0.1801
EL,The EstǸe Lauder Companies Inc.,Household & Personal Products,Consumer Defensive,2022,57534666181,3004000000,2521000000,907000000,0.1625,9418283254,0.1637
EL,The EstǸe Lauder Companies Inc.,Household & Personal Products,Consumer Defensive,2021,70174280630,2853000000,2616000000,1479000000,0.1625,11605145602,0.1654
EL,The EstǸe Lauder Companies Inc.,Household & Personal Products,Consumer Defensive,2020,41257535171,,,,0.1625,6704349465,0.1625
EG,"Everest Group, Ltd.",Insurance - Reinsurance,Financial Services,2024,15460386456,13876000000,,,0.1625,257462799.1,0.0167
EG,"Everest Group, Ltd.",Insurance - Reinsurance,Financial Services,2023,15031825208,13202000000,,,0.1625,297346596.3,0.0198
EG,"Everest Group, Ltd.",Insurance - Reinsurance,Financial Services,2022,13841991357,8441000000,,,0.1625,877661095.5,0.0634
EG,"Everest Group, Ltd.",Insurance - Reinsurance,Financial Services,2021,11047229414,10140000000,,,0.1625,147424779.7,0.0133
EVRG,"Evergy, Inc.",Utilities - Regulated Electric,Utilities,2024,14026476727,7652600000,2336600000,,0.1625,1415452468,0.1009
EVRG,"Evergy, Inc.",Utilities - Regulated Electric,Utilities,2023,11466283553,7348400000,2336600000,,0.1625,1048853577,0.0915
EVRG,"Evergy, Inc.",Utilities - Regulated Electric,Utilities,2022,13176297136,7156700000,2336600000,,0.1625,1357882035,0.1031
EVRG,"Evergy, Inc.",Utilities - Regulated Electric,Utilities,2021,13687424849,6905100000,2336600000,,0.1625,1481825288,0.1083
ES,Eversource Energy,Utilities - Regulated Electric,Utilities,2024,20796941136,11623622000,3571333000,,0.1625,2071005972,0.0996
ES,Eversource Energy,Utilities - Regulated Electric,Utilities,2023,21619957561,9797361000,4532100000,,0.1625,2657638191,0.1229
ES,Eversource Energy,Utilities - Regulated Electric,Utilities,2022,28147820039,11106096000,4522632000,,0.1625,3504207856,0.1245
ES,Eversource Energy,Utilities - Regulated Electric,Utilities,2021,29036500043,10278145000,4477269000,,0.1625,3775788907,0.13
ES,Eversource Energy,Utilities - Regulated Electric,Utilities,2020,26777371017,,,,0.1625,4351322790,0.1625
EXC,Exelon Corporation,Utilities - Regulated Electric,Utilities,2024,37652116033,20291000000,6630000000,,0.1625,3898556355,0.1035
EXC,Exelon Corporation,Utilities - Regulated Electric,Utilities,2023,34479663443,19125000000,6630000000,,0.1625,3572507809,0.1036
EXC,Exelon Corporation,Utilities - Regulated Electric,Utilities,2022,40059822233,18114000000,6630000000,,0.1625,4643571113,0.1159
EXC,Exelon Corporation,Utilities - Regulated Electric,Utilities,2021,36261020584,28165000000,6630000000,,0.1625,2392978345,0.066
EXC,Exelon Corporation,Utilities - Regulated Electric,Utilities,2020,25935041110,,,,0.1625,4214444180,0.1625
EXE,Expand Energy Corporation,Oil & Gas E&P,Energy,2024,22881640864,17565000000,,,0.1625,863954140.4,0.0378
EXE,Expand Energy Corporation,Oil & Gas E&P,Energy,2023,17416313089,10729000000,,,0.1625,1086688377,0.0624
EXE,Expand Energy Corporation,Oil & Gas E&P,Energy,2022,19950073936,9124000000,,,0.1625,1759237015,0.0882
EXE,Expand Energy Corporation,Oil & Gas E&P,Energy,2021,12718679683,5671000000,,,0.1625,1145247948,0.09
EXE,Expand Energy Corporation,Oil & Gas E&P,Energy,2020,,,,,0.1625, -   ,#DIV/0!
EXPE,"Expedia Group, Inc.",Travel Services,Consumer Cyclical,2024,22983771231,-4862000000,6844000000,817000000,0.1625,5769850325,0.251
EXPE,"Expedia Group, Inc.",Travel Services,Consumer Cyclical,2023,18461882354,-5086000000,6849000000,1023000000,0.1625,5105730883,0.2766
EXPE,"Expedia Group, Inc.",Travel Services,Consumer Cyclical,2022,10741431429,-4624000000,7143000000,1209000000,0.1625,3854082607,0.3588
EXPE,"Expedia Group, Inc.",Travel Services,Consumer Cyclical,2021,22444611416,-5012000000,7171000000,1393000000,0.1625,5853349355,0.2608
EXPE,"Expedia Group, Inc.",Travel Services,Consumer Cyclical,2020,16139408651,,,,0.1625,2622653906,0.1625
EXPD,"Expeditors International of Washington, Inc.",Integrated Freight & Logistics,Industrials,2024,15280923701,2217857000,7927000,,0.1625,2124036476,0.139
EXPD,"Expeditors International of Washington, Inc.",Integrated Freight & Logistics,Industrials,2023,17354748381,2383486000,7927000,,0.1625,2434118274,0.1403
EXPD,"Expeditors International of Washington, Inc.",Integrated Freight & Logistics,Industrials,2022,14142690510,3105608000,7927000,,0.1625,1794814045,0.1269
EXPD,"Expeditors International of Washington, Inc.",Integrated Freight & Logistics,Industrials,2021,17614055457,3490064000,7927000,,0.1625,2296436749,0.1304
EXPD,"Expeditors International of Washington, Inc.",Integrated Freight & Logistics,Industrials,2020,12427850368,,,,0.1625,2019525685,0.1625
EXR,Extra Space Storage Inc.,REIT - Industrial,Real Estate,2024,31211558342,14666078000,170811000,22473000,0.1625,2720049206,0.0871
EXR,Extra Space Storage Inc.,REIT - Industrial,Real Estate,2023,32292196356,15095555000,170811000,147583000,0.1625,2846193245,0.0881
EXR,Extra Space Storage Inc.,REIT - Industrial,Real Estate,2022,28170261309,3885889000,170811000,21574000,0.1625,3977473063,0.1412
EXR,Extra Space Storage Inc.,REIT - Industrial,Real Estate,2021,41536720375,3769517000, -   ,16459000,0.1625,6139845136,0.1478
EXR,Extra Space Storage Inc.,REIT - Industrial,Real Estate,2020,20595438136,,,,0.1625,3346758697,0.1625
XOM,Exxon Mobil Corporation,Oil & Gas Integrated,Energy,2024,4.60E+11,2.71E+11,,,0.1625,30742723881,0.0669
XOM,Exxon Mobil Corporation,Oil & Gas Integrated,Energy,2023,4.23E+11,2.13E+11,,,0.1625,34189194668,0.0808
XOM,Exxon Mobil Corporation,Oil & Gas Integrated,Energy,2022,4.37E+11,2.02E+11,,,0.1625,38045888754,0.0871
XOM,Exxon Mobil Corporation,Oil & Gas Integrated,Energy,2021,2.41E+11,1.76E+11,,,0.1625,10617968718,0.0441
FFIV,"F5, Inc.",Software - Infrastructure,Technology,2024,12657057911,705440000,2312362000,111576000,0.1625,2336027835,0.1846
FFIV,"F5, Inc.",Software - Infrastructure,Technology,2023,9162536005,360585000,2288678000,150969000,0.1625,1826759676,0.1994
FFIV,"F5, Inc.",Software - Infrastructure,Technology,2022,8538140849,9408000,2259282000,200288000,0.1625,1785599213,0.2091
FFIV,"F5, Inc.",Software - Infrastructure,Technology,2021,11589169118,-93518000,2216553000,237178000,0.1625,2297167944,0.1982
FFIV,"F5, Inc.",Software - Infrastructure,Technology,2020,7069228930,,,,0.1625,1148749701,0.1625
FDS,FactSet Research Systems Inc.,Financial Data & Stock Exchanges,Financial Services,2024,15841814012,68319000,1011129000,833012000,0.45,7927936205,0.5004
FDS,FactSet Research Systems Inc.,Financial Data & Stock Exchanges,Financial Services,2023,16240259105,-239272000,1004736000,854466000,0.45,8252429897,0.5081
FDS,FactSet Research Systems Inc.,Financial Data & Stock Exchanges,Financial Services,2022,16272917228,-564501000,965848000,930061000,0.45,8429997253,0.518
FDS,FactSet Research Systems Inc.,Financial Data & Stock Exchanges,Financial Services,2021,14053604867,127162000,754205000,134986000,0.45,6667035240,0.4744
FICO,Fair Isaac Corporation,Software - Application,Technology,2024,47052420583,,782752000,,0.1625,7773215545,0.1652
FICO,Fair Isaac Corporation,Software - Application,Technology,2023,21274890824,-1462234000,773327000,917000,0.1625,3820597434,0.1796
FICO,Fair Isaac Corporation,Software - Application,Technology,2022,10435958296,-1565031000,761067000,2017000,0.1625,2074161911,0.1988
FICO,Fair Isaac Corporation,Software - Application,Technology,2021,9861284599,-903226000,788185000,4099000,0.1625,1877979122,0.1904
FICO,Fair Isaac Corporation,Software - Application,Technology,2020,10473821231,,,9236000,0.1625,1703496800,0.1626
FAST,Fastenal Company,Industrial Distribution,Industrials,2024,41248394619,3616300000,,,0.1625,6115215376,0.1483
FAST,Fastenal Company,Industrial Distribution,Industrials,2023,35703655682,3348800000,,,0.1625,5257664048,0.1473
FAST,Fastenal Company,Industrial Distribution,Industrials,2022,25617741343,3163200000,,,0.1625,3648862968,0.1424
FAST,Fastenal Company,Industrial Distribution,Industrials,2021,33451904020,3042200000,,,0.1625,4941576903,0.1477
FAST,Fastenal Company,Industrial Distribution,Industrials,2020,25319216529,,,,0.1625,4114372686,0.1625
FRT,Federal Realty Investment Trust,REIT - Retail,Real Estate,2024,9443101149,3424430000,,,0.1625,978034061.7,0.1036
